SeniorCitizen,customer_tenure_months,monthly_spend,will_churn,support_tickets_last_90d,feature_usage_score,days_since_last_login,subscription_plan_encoded,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_high_value_customer,engagement_trend,tenure_segment,spend_segment
0,59,18.4,No,1,84.77871505301067,16,2,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.8085216427692948,Loyal,Low
0,2,90.0,Yes,2,30.090116373914064,19,0,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,1,0.5456707582834173,New,High
0,35,25.75,No,0,67.87716988182407,16,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.8188498255320061,Loyal,Low
0,14,19.6,No,1,80.39577319501345,7,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.8355785032426374,Established,Low
0,14,75.35,Yes,0,42.376094611343305,43,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.6088462412970702,Established,Medium
0,69,19.8,No,0,73.11360253849863,6,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.8826008973505509,Loyal,Low
1,7,64.2,No,0,59.825848283174345,0,0,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0.8660861609439144,Established,Medium
0,69,75.75,No,0,40.73702683633259,12,2,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.7469012005655532,Loyal,Medium
0,72,78.95,No,1,51.54670228126949,18,2,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,0,0.6884890076042316,Loyal,Medium
0,8,100.85,Yes,4,46.45089619372955,23,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,1,0.4483548391642837,Established,High
0,4,50.3,No,0,83.84344999293866,4,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.927626314791277,New,Medium
0,63,80.3,No,0,80.78156672484573,7,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,0,0.9035311483420784,Loyal,Medium
0,72,19.85,No,1,50.70600029844465,11,2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7180940750688896,Loyal,Low
0,46,21.1,No,0,17.725435706967318,18,2,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.6424181190232244,Loyal,Low
0,5,69.95,Yes,1,28.157474787799117,50,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.4623767678111823,New,Medium
0,30,50.0,No,0,56.80965398542322,9,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.814365513284744,Loyal,Medium
0,63,104.75,No,3,55.684456678063256,9,2,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,1,0.6106148555935441,Loyal,High
0,60,19.85,No,1,56.25341081939425,9,2,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7458447027313141,Loyal,Low
0,63,107.5,Yes,0,42.53862161557156,4,1,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.7899435535333866,Loyal,High
0,25,85.9,No,1,67.92808802747102,0,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,0.82642696009157,Loyal,Medium
0,1,45.85,Yes,2,30.06665754993786,19,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.5455925622034966,New,Medium
1,6,80.8,No,2,73.14318868982495,0,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.7771439622994164,New,Medium
0,22,25.25,No,0,74.85449320649286,3,2,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.9022927551327541,Established,Low
0,31,80.55,No,0,66.6856371020305,14,2,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,0,0.8241373088586202,Loyal,Medium
0,39,81.5,No,1,32.98843947116046,6,0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0,0.6821836871260905,Loyal,Medium
0,26,20.9,No,1,54.88200400960056,5,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.759791865217187,Loyal,Low
0,53,106.1,Yes,2,45.789914027441576,6,1,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,1,0.6581886023136941,Loyal,High
0,1,91.7,Yes,3,37.54539736956926,10,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1,0.5455216949356012,New,High
0,12,67.25,No,1,94.56134675323784,5,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0,0.8920563410293113,Established,Medium
0,16,95.6,Yes,2,42.22951740579338,15,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,1,0.6046539469082002,Established,High
0,2,20.35,No,2,65.61325102203718,7,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7196367626660498,New,Low
0,39,45.05,No,1,65.51729352665798,18,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.73505764508886,Loyal,Medium
0,1,74.95,Yes,0,23.612246807487438,29,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6111148967656989,New,Medium
0,7,34.65,No,1,65.39228909660787,7,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.7855668895812854,Established,Low
1,4,69.35,No,0,66.23069433758985,3,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.8735467589030773,New,Medium
1,10,95.35,Yes,2,22.68070423890711,28,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,1,0.47930605116672736,Established,High
0,55,81.55,No,2,24.253317283711148,8,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0,0.5771406872420001,Loyal,Medium
0,72,75.4,No,1,56.40713524633397,19,2,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0,0.7000608211914837,Loyal,Medium
0,10,67.8,No,2,59.431607523079656,5,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,0,0.7082905435954506,Established,Medium
1,11,111.4,No,0,79.2224309888012,1,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,0.9261118069997076,Established,High
0,15,46.3,No,1,60.71509341933444,5,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7792354965829666,Established,Medium
0,23,20.4,No,1,35.30232920097088,9,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.6760077640032364,Established,Low
0,1,20.05,No,2,66.45133734257628,12,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6992822355863654,New,Low
1,3,45.0,Yes,2,49.18245956989092,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6185711615292661,New,Medium
0,47,96.1,No,0,47.94263027635882,14,1,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,1,0.7616606194397146,Loyal,High
0,15,19.65,No,1,41.748215383778735,2,1,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7299014586866699,Established,Low
0,66,99.5,Yes,3,33.80905427921759,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,1,0.5793635142640586,Loyal,High
1,68,60.65,No,0,47.48761429925129,2,1,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,0,0.8156994550715785,Loyal,Medium
0,17,98.6,Yes,2,39.27552113149042,43,1,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,1,0.465177663030894,Established,High
0,7,59.5,Yes,2,30.40406859370221,22,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0,0.5328283767938221,Established,Medium
1,12,80.45,Yes,0,48.48090161020466,12,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.77271411647846,Established,Medium
1,21,71.7,No,3,68.13756344496772,6,1,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0,0.6660141003721146,Established,Medium
0,21,36.0,No,0,78.88141859640103,12,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0.8740491730991146,Established,Medium
0,56,65.2,No,0,67.24394917766381,0,1,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.890813163925546,Loyal,Medium
0,6,48.95,No,1,69.48034835425533,4,0,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.8130826426623324,New,Medium
1,65,53.5,No,2,67.09567909257002,4,2,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0,0.7384670784567149,Loyal,Medium
0,42,80.45,No,0,61.51990765290702,14,1,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0,0.8069182106948753,Loyal,Medium
0,68,109.05,No,0,70.45395952444136,11,2,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,1,0.8505872724888786,Loyal,High
0,48,26.3,No,0,23.718367993958694,13,2,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.6855427081280104,Loyal,Low
1,50,106.8,No,0,61.666325269572496,16,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,1,0.7981470101578343,Loyal,High
1,7,64.95,No,1,44.32612448066622,6,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,0,0.7199759704911096,Established,Medium
0,63,19.35,No,1,77.44353858816208,1,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.8535154989975773,Loyal,Low
0,17,21.1,No,3,57.79267042174709,1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.654679271776194,Established,Low
0,42,77.95,Yes,3,25.88285029955513,28,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.4233132047022208,Loyal,Medium
0,4,18.85,No,2,60.46422132401745,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7348807377467249,New,Low
0,62,26.0,No,0,37.42392188619295,5,2,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7682649248058283,Loyal,Low
1,2,74.7,Yes,3,32.96598140148676,27,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.4515532713382892,New,Medium
0,2,70.35,No,0,75.25246333519277,6,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.8897304333395315,New,Medium
0,48,96.9,No,2,69.40992180410714,13,2,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,1,0.7045145541618387,Loyal,High
0,27,19.55,No,0,68.35421823510755,8,2,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.8574770237466548,Loyal,Low
0,70,80.4,No,0,47.804657217467664,5,2,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.8028673759100774,Loyal,Medium
1,1,88.8,Yes,4,46.78989219054698,21,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,0.458744085079601,New,Medium
0,46,94.65,No,1,48.395402325928046,7,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,1,0.7289106003456861,Loyal,High
0,30,90.25,Yes,0,52.59451548746399,27,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,1,0.7169817182915467,Loyal,High
0,15,64.65,Yes,4,27.14361063459975,11,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0.4395527761894065,Established,Medium
0,69,95.75,No,2,63.35399181668858,2,1,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,1,0.7352540467963693,Loyal,High
0,65,19.55,No,1,49.58252384627923,14,2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.7004602646727826,Loyal,Low
1,72,104.1,No,1,66.52339444016008,3,2,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,1,0.8078557592449781,Loyal,High
1,13,89.05,Yes,0,64.39525972933825,34,0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,0,0.72391012502372,Established,Medium
0,17,20.1,No,1,27.58631095849917,1,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.6873247402320343,Established,Low
0,51,111.55,No,1,52.68683165390111,13,1,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,1,0.7154375869944852,Loyal,High
0,51,60.5,No,0,86.95130198139736,11,2,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,0.9055784140120653,Loyal,Medium
0,72,90.95,No,1,66.59228741993647,0,2,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.8219742913997883,Loyal,High
0,67,87.4,Yes,2,39.69862540540424,13,1,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,0.6054768994994956,Loyal,Medium
0,34,19.7,No,1,62.50190496796489,13,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7481544980413645,Loyal,Low
0,67,50.95,No,1,89.77839803507035,4,2,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,0,0.8807428082650492,Loyal,Medium
0,49,20.05,No,0,24.96069571797846,6,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.7220912079488171,Loyal,Low
0,53,19.4,No,0,47.770333278178384,9,2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.7842344442605946,Loyal,Low
0,27,59.45,No,1,53.98240242378916,12,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0.7243857858570751,Loyal,Medium
1,23,94.75,Yes,1,19.356076072868937,18,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,1,0.5811869202428964,Established,High
0,69,81.5,No,2,72.87526849508085,11,2,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,0,0.7253249690576768,Loyal,Medium
0,2,29.05,No,1,73.13484544842355,8,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.8067457811243748,New,Low
0,35,86.45,Yes,2,40.53578072884952,33,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.5156748246517207,Loyal,Medium
0,46,70.6,No,0,47.00989936526061,5,1,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,0.8002181830693873,Loyal,Medium
0,54,97.2,No,2,74.96931483213825,10,2,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,1,0.7369347531441646,Loyal,High
0,56,98.25,Yes,2,29.25501178274813,39,1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,1,0.45029448372027153,Loyal,High
0,9,75.75,Yes,0,41.51102730774765,44,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0.6013330539887884,Established,Medium
0,20,59.2,No,0,53.950278490174384,7,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.8140935208931738,Established,Medium
0,11,75.9,No,0,78.1745943847375,19,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.839285684986162,Established,Medium
1,30,90.05,No,0,44.51035952816913,12,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1,0.7594789762050081,Loyal,High
0,68,70.95,No,1,58.15032601400759,2,2,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0,0.7845751607874328,Loyal,Medium
1,38,102.6,No,1,52.64749026935159,5,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.7523434860830239,Loyal,High
1,17,85.35,Yes,2,34.35715628509493,38,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0.4719312616910572,Established,Medium
0,48,106.1,Yes,4,36.11410535285217,21,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,1,0.4231581289539517,Loyal,High
0,1,43.8,No,0,75.84045557348571,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.8824311482079154,New,Medium
0,63,59.0,No,0,52.15828175150743,16,2,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,0.766453531764284,Loyal,Medium
0,3,69.95,No,0,59.36327206482366,16,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,0,0.7904701661420047,New,Medium
0,48,24.35,No,0,67.60217096494574,6,1,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.8642294587720413,Loyal,Low
0,66,29.45,No,2,68.17887724539179,2,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0.75133699822538,Loyal,Low
0,68,84.4,No,1,73.30428911209758,2,2,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,0,0.8350883711143994,Loyal,Medium
1,17,45.05,Yes,1,21.32609935120781,7,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6386795904299519,Established,Medium
0,7,20.65,No,1,63.16687165267,10,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.764259942545937,Established,Low
0,72,87.1,No,2,53.72626627080253,22,2,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.6105690357174899,Loyal,Medium
0,29,19.85,No,1,54.754518819618745,11,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7315891368061366,Loyal,Low
0,37,90.35,No,1,60.38508472811418,0,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,1,0.8012836157603807,Loyal,High
0,34,109.8,Yes,2,49.8509184607454,42,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,1,0.5050586170913736,Loyal,High
1,42,84.65,Yes,3,17.65808949273452,41,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.33571215016096695,Loyal,Medium
0,59,65.5,No,0,63.74388714111575,4,1,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0.8606277719518672,Loyal,Medium
0,11,79.5,Yes,0,18.368526568925077,17,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.6491913848593799,Established,Medium
1,60,80.95,No,0,57.792425282273456,4,0,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.8407895657557264,Loyal,Medium
0,27,56.15,No,2,60.288051314483205,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0.7204046154927218,Loyal,Medium
0,1,85.8,Yes,2,40.5104052372123,36,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.5017013507907077,New,Medium
1,1,79.1,Yes,1,59.04266370766955,21,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.699586656803343,New,Medium
0,17,34.4,No,1,37.24119209141842,6,0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.696359529193617,Established,Low
0,58,20.75,No,0,70.01032926682018,10,2,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8537381345931042,Loyal,Low
0,1,18.8,No,0,62.71668433334145,12,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8201667255555827,New,Low
0,3,44.3,Yes,0,29.71110354403389,43,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.5666296044060388,New,Medium
0,53,90.8,No,0,75.02805620311632,15,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1,0.8473157428992767,Loyal,High
0,35,25.6,No,0,60.00240761110627,11,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.815748766111095,Loyal,Low
0,50,105.95,Yes,1,45.514584840559486,19,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,1,0.663752319838902,Loyal,High
0,68,70.8,No,1,33.92403632217321,0,2,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,0,0.7130801210739106,Loyal,Medium
0,47,25.4,No,0,54.62330716039988,2,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.8394850979420737,Loyal,Low
1,65,108.8,No,0,57.00105115322375,7,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,1,0.8242627631033383,Loyal,High
0,5,69.75,Yes,3,51.10010265295318,49,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.4101484903246588,New,Medium
0,51,94.65,Yes,1,47.22026655941104,34,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,1,0.5999934811239628,Loyal,High
0,46,96.05,Yes,2,30.33187566239478,47,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1,0.4168469929487233,Loyal,High
0,9,76.85,No,2,71.14354958150398,9,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.7288118319383465,Established,Medium
0,8,20.25,No,0,28.945896832299077,13,2,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7029678042558117,Established,Low
0,14,24.8,No,0,60.61769275423402,8,1,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.8316886054770763,Established,Low
0,45,115.65,No,0,67.7051282368996,8,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,1,0.8553133904192949,Loyal,High
0,8,74.6,No,0,50.07768172077721,9,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.7919256057359241,Established,Medium
1,1,50.15,Yes,1,18.634299242088883,19,0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.574151367844,New,Medium
0,66,103.15,No,0,61.11942014725271,6,1,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,1,0.8426202893797313,Loyal,High
0,72,72.1,No,0,50.594452362752335,9,2,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0,0.7936481745425078,Loyal,Medium
0,41,113.6,Yes,5,1.8867865149296748,30,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.20073373282754337,Loyal,High
0,23,25.1,No,1,49.05640600169414,15,2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.6940769088945361,Established,Low
0,29,78.9,Yes,1,31.0573925080641,13,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.6433394565083618,Loyal,Medium
0,4,80.15,No,3,53.87370224803024,7,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6138382667526934,New,Medium
0,6,25.4,No,0,49.33962011299484,8,2,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7940950300062791,New,Low
1,67,105.4,No,0,70.25427467904498,8,1,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,1,0.8638105452264462,Loyal,High
